item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units,Unnamed: 13
Tea Bag Brew Lipton,11/06/2018,Beverage 4316,ea,9.00,24.0,0,0,0,24.0,0,18.00,0.74,13.27,15.0000,13.2714
Water (bottle),11/06/2018,Beverage 4316,bottle,56.00,24.0,0,0,0,24.0,0,0.00,0.28,0.00,80.0000,0.0
Box - Mini Jimmy 12 CT Sandwich,11/06/2018,Catering 4320,each,25.00,0.0,0,0,0,0.0,0,23.00,0.91,20.98,2.0000,20.9829
Box - Mini Jimmy 24 CT Sandwich,11/06/2018,Catering 4320,each,31.00,0.0,0,0,0,0.0,0,31.00,1.61,49.79,0.0000,49.7891
Box w/window - Jimmy 6 pk Cookie,11/06/2018,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.25,0.00,0.0000,0.0
Paper Bag - Mini Jimmy Sandwich,11/06/2018,Catering 4320,Case 500,1.00,0.0,0,0,0,0.0,0,1.00,16.10,16.10,0.0000,16.1
Pickle Container - clear plastic w/lid & label,11/06/2018,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.19,0.00,0.0000,0.0
Plastic Knives,11/06/2018,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,11/06/2018,Catering 4320,ea,37.00,125.0,0,0,0,125.0,0,160.00,0.31,49.79,2.0000,49.792
"Tray Cater Cmbo 12"" w / dome lid",11/06/2018,Catering 4320,each,27.00,0.0,0,0,0,0.0,0,26.00,0.92,23.94,1.0000,23.9356
"Tray Cater Cmbo 16"" w / dome lid",11/06/2018,Catering 4320,each,20.00,0.0,0,0,0,0.0,0,8.00,1.50,12.03,12.0000,12.0288
Party Tray Bags,11/06/2018,Catering 4320,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
Wilcopy Paper Copy 20# 92BRT 8-1/2x11,11/06/2018,Office Supplies 5230,Case 5000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
French Bread 32 ct,11/13/2018,Bread 4311,ea,665.00,960.0,0,0,0,960.0,0,807.00,0.44,354.84,818.0000,354.8379
Wheat Sub -  9 Grain Roll,11/13/2018,Bread 4311,ea,184.00,96.0,0,0,0,96.0,0,223.00,0.57,126.55,57.0000,126.5525
Wheat,11/13/2018,Bread 4311,ea,39.00,32.0,0,0,0,32.0,0,43.00,1.45,62.16,28.0000,62.1608
Buttermilk (0.5 gal),11/13/2018,Food 4312,Quart,0.00,0.0,0,0,0,0.0,0,0.00,1.60,0.00,0.0000,0.0
Buttermilk (0.5 gal),11/13/2018,Food 4312,0.5 gal,0.00,0.0,0,0,0,0.0,0,0.00,4.29,0.00,0.0000,0.0
Equal Sugar Substitute,11/13/2018,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Kickin Ranch Dressing Mix,11/13/2018,Food 4312,Container 3.2oz,6.00,0.0,0,0,0,0.0,0,3.00,1.42,4.25,3.0000,4.2468
Pepper Jalapeno Slices,11/13/2018,Food 4312,gal,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Ranch portioned  ,11/13/2018,Food 4312,Cup,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ranch prepped ,11/13/2018,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,11/13/2018,Food 4312,ea,1.20,0.0,0,0,0,0.0,0,1.20,8.35,10.02,0.0000,10.02
Avo Fresco,11/13/2018,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,11/13/2018,Food 4312,lb,41.00,38.75,0,0,0,38.75,0,46.25,3.12,144.35,33.5000,144.3463
Salami,11/13/2018,Food 4312,lb,28.50,34.5,0,0,0,34.5,0,37.00,2.92,107.93,26.0000,107.92900000000002
Ham,11/13/2018,Food 4312,lb,99.28,91.6,0,0,0,91.6,0,96.25,1.91,183.74,94.6300,183.7413
Turkey,11/13/2018,Food 4312,lb,127.75,131.75,0,0,0,131.75,0,166.25,2.86,476.02,93.2500,476.0236
Beef,11/13/2018,Food 4312,lb,77.00,68.85,0,0,0,68.85,0,100.00,3.99,398.90,45.8500,398.9
BACON - SLI APPLWD SMKD CKD,11/13/2018,Food 4312,ea,650.00,600.0,0,0,0,600.0,0,956.00,0.21,199.80,294.0000,199.804
Cheese,11/13/2018,Food 4312,lb,164.50,103.84,0,0,0,103.84,0,167.25,2.19,366.61,101.0900,366.612
Mayonnaise,11/13/2018,Food 4312,gal mayo,56.00,8.0,0,0,0,8.0,0,54.00,8.16,440.63,10.0000,440.63460000000003
Oil,11/13/2018,Food 4312,gal oil,9.00,6.0,0,0,0,6.0,0,14.00,9.03,126.47,1.0000,126.47320000000002
Vinegar,11/13/2018,Food 4312,gal vinegar,11.00,0.0,0,0,0,0.0,0,10.00,3.89,38.85,1.0000,38.851
Avocado,11/13/2018,Food 4312,avo can,20.00,0.0,0,0,0,0.0,0,9.00,3.66,32.91,11.0000,32.9103
Peppers Cherry,11/13/2018,Food 4312,Gal Peppers,29.00,4.0,0,0,0,4.0,0,29.00,7.01,203.36,4.0000,203.3596
Mustard Dijon,11/13/2018,Food 4312,jar dijon,8.00,0.0,0,0,0,0.0,0,6.00,5.24,31.45,2.0000,31.4496
MUSTARD WHL GRAIN ,11/13/2018,Food 4312,32 oz jar,5.00,0.0,0,0,0,0.0,0,4.00,5.84,23.35,1.0000,23.3536
Soy Sauce,11/13/2018,Food 4312,gal soy,0.45,0.0,0,0,0,0.0,0,0.20,10.58,2.12,0.2500,2.116
Tuna Chunk - pouch,11/13/2018,Food 4312,Pouch tuna (48oz),13.00,0.0,0,0,0,0.0,0,9.00,8.49,76.41,4.0000,76.41
Pan Spray,11/13/2018,Food 4312,ea,1.00,0.0,0,0,0,0.0,0,6.50,2.78,18.08,-5.5000,18.0785
Oregano,11/13/2018,Food 4312,cont oregano,1.90,0.0,0,0,0,0.0,0,1.50,23.54,35.32,0.4000,35.3157
Basil,11/13/2018,Food 4312,cont basil,1.90,0.0,0,0,0,0.0,0,1.50,5.68,8.52,0.4000,8.5235
Sugar,11/13/2018,Food 4312,lb,15.00,25.0,0,0,0,25.0,0,27.50,0.64,17.72,12.5000,17.721
Mayo Packets,11/13/2018,Food 4312,Box 204,1.25,1.0,0,0,0,1.0,0,1.00,17.79,17.79,1.2500,17.79
Mustard Packets,11/13/2018,Food 4312,Box 500,1.25,0.0,0,0,0,0.0,0,1.00,5.88,5.88,0.2500,5.88
Sweet n Low Packets,11/13/2018,Food 4312,Case  3000,0.00,0.0,0,0,0,0.0,0,0.00,18.45,0.00,0.0000,0.0
Pickles,11/13/2018,Sides 4313,ea,218.00,144.0,0,0,0,144.0,0,159.00,0.35,55.25,203.0000,55.2525
Chip JJ Reg ,11/13/2018,Sides 4313,ea,255.00,180.0,0,0,0,180.0,0,291.00,0.35,100.54,144.0000,100.5405
Chip JJ BBQ ,11/13/2018,Sides 4313,ea,280.00,180.0,0,0,0,180.0,0,213.00,0.35,73.59,247.0000,73.5915
Chip JJ Jalapeno ,11/13/2018,Sides 4313,ea,334.00,180.0,0,0,0,180.0,0,267.00,0.35,92.25,247.0000,92.2485
Chip JJ S&V ,11/13/2018,Sides 4313,ea,252.00,180.0,0,0,0,180.0,0,286.00,0.35,98.81,146.0000,98.813
Chip JJ Skinny ,11/13/2018,Sides 4313,ea,116.00,60.0,0,0,0,60.0,0,135.00,0.41,54.88,41.0000,54.8775
Cookie Oatmeal Raisin,11/13/2018,Sides 4313,ea,112.00,56.0,0,0,0,56.0,0,120.00,0.46,55.61,48.0000,55.608
Cookie JJ Triple Choc Chip,11/13/2018,Sides 4313,ea,135.00,112.0,0,0,0,112.0,0,192.00,0.56,108.21,55.0000,108.21119999999999
CUP PLAS PRTN CLR 2 OZ  ,11/13/2018,Paper 4314,250 CT,0.00,0.0,0,0,0,0.0,0,0.00,6.93,0.00,0.0000,0.0
LID PLAS MED PRTN 2 OZ,11/13/2018,Paper 4314,125 CT,0.00,0.0,0,0,0,0.0,0,0.00,0.83,0.00,0.0000,0.0
Sysco Cup Foam Tall 12 oz,11/13/2018,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Wilcopy Paper Copy 20# 92BRT 8-1/2x11,11/13/2018,Paper 4314,$,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,11/13/2018,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS PRTN (Translucent 2 Oz),11/13/2018,Paper 4314,200 CT,8.00,0.0,0,0,0,0.0,0,7.00,1.88,13.16,1.0000,13.16
CUP PLAS TRANS 12 OZ - Paper Cat,11/13/2018,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 12 OZ,11/13/2018,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins (Case 12),11/13/2018,Paper 4314,Pack 567,4.00,0.0,0,0,0,0.0,0,8.50,3.05,25.93,-4.5000,25.925
Napkins - Case 24 / Pack 284,11/13/2018,Paper 4314,Pack 284,0.00,24.0,0,0,0,24.0,0,0.00,1.43,0.00,24.0000,0.0
LID PLAS CLR F/1.5-2.5 OZ PRTN,11/13/2018,Paper 4314,100 CT,17.00,0.0,0,0,0,0.0,0,16.00,0.85,13.52,1.0000,13.52
Cup 22oz JJ,11/13/2018,Paper 4314,ea,"1,328.00",0.0,0,0,0,0.0,0,870.00,0.04,31.84,458.0000,31.842
Lid 22oz JJ,11/13/2018,Paper 4314,ea,"1,344.00",1000.0,0,0,0,1000.0,0,882.00,0.01,9.53,"1,462.0000",9.5256
Cup 30oz JJ,11/13/2018,Paper 4314,ea,874.00,0.0,0,0,0,0.0,0,650.00,0.06,40.69,224.0000,40.690000000000005
Lid 30oz JJ,11/13/2018,Paper 4314,ea,859.00,0.0,0,0,0,0.0,0,682.00,0.00,0.55,177.0000,0.5456
Bags 8# JJ,11/13/2018,Paper 4314,Box 1000,0.80,0.0,0,0,0,0.0,0,0.20,29.90,5.98,0.6000,5.98
Wrap Sandwich,11/13/2018,Paper 4314,Box 1000,4.75,0.0,0,0,0,0.0,0,2.50,19.38,48.44,2.2500,48.4418
8X10 Port Pap. (WRAP PAPER DRY WAX),11/13/2018,Paper 4314,Box 500,4.00,12.0,0,0,0,12.0,0,8.00,2.64,21.15,8.0000,21.1464
Straws,11/13/2018,Paper 4314,Box 300,0.00,0.0,0,0,0,0.0,0,0.00,1.64,0.00,0.0000,0.0
Straws_new (Box 300),11/13/2018,Paper 4314,Box 300,19.00,0.0,0,0,0,0.0,0,17.00,1.46,24.88,2.0000,24.8761
Pan Liners,11/13/2018,Paper 4314,Box 1000,0.25,1.0,0,0,0,1.0,0,1.00,30.80,30.80,0.2500,30.8
Mylar (Film PVC roll),11/13/2018,Paper 4314,roll 5280,0.95,0.0,0,0,0,0.0,0,0.75,52.07,39.05,0.2000,39.0542
Cucumber,11/13/2018,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,11/13/2018,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,11/13/2018,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,11/13/2018,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,11/13/2018,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,11/13/2018,Produce 4315,Head Let,109.00,72.0,0,0,0,72.0,0,31.00,1.18,36.49,150.0000,36.4901
Tomatoes,11/13/2018,Produce 4315,lb,108.25,100.0,0,0,0,100.0,0,59.00,0.48,28.20,149.2500,28.202
Onions (Yellow Jumbo),11/13/2018,Produce 4315,lb,60.00,0.0,0,0,0,0.0,0,33.00,0.30,10.06,27.0000,10.0617
Sprouts,11/13/2018,Produce 4315,lb,0.25,4.0,0,0,0,4.0,0,0.75,5.98,4.48,3.5000,4.4813
Celery,11/13/2018,Produce 4315,stalk,5.50,6.0,0,0,0,6.0,0,5.50,1.04,5.69,6.0000,5.6931
Cucumbers,11/13/2018,Produce 4315,ea,12.00,0.0,0,0,0,0.0,0,7.00,0.70,4.89,5.0000,4.886
Syrup Coke,11/13/2018,Beverage 4316,gal,8.50,0.0,0,0,0,0.0,0,6.00,15.37,92.22,2.5000,92.22
Syrup Diet Coke,11/13/2018,Beverage 4316,gal,7.50,0.0,0,0,0,0.0,0,5.00,15.37,76.85,2.5000,76.85
Syrup Sprite,11/13/2018,Beverage 4316,gal,8.00,0.0,0,0,0,0.0,0,6.00,15.37,92.22,2.0000,92.22
Syrup Lemonade Light,11/13/2018,Beverage 4316,gal,3.50,0.0,0,0,0,0.0,0,2.00,16.55,33.11,1.5000,33.1082
Syrup Mello Yellow,11/13/2018,Beverage 4316,gal,1.50,0.0,0,0,0,0.0,0,1.00,16.02,16.02,0.5000,16.02
Syrup Dr. Pepper,11/13/2018,Beverage 4316,gal,7.00,0.0,0,0,0,0.0,0,3.00,15.07,45.21,4.0000,45.21
Syrup Diet Dr Pepper,11/13/2018,Beverage 4316,gal,0.00,0.0,0,0,0,0.0,0,0.00,13.97,0.00,0.0000,0.0
Syrup Cherry Coke,11/13/2018,Beverage 4316,gal,9.00,0.0,0,0,0,0.0,0,7.50,12.24,91.80,1.5000,91.8008
Syrup Powerade,11/13/2018,Beverage 4316,gal,3.00,0.0,0,0,0,0.0,0,0.50,16.01,8.01,2.5000,8.0074
Tea Bag Brew Lipton,11/13/2018,Beverage 4316,ea,18.00,24.0,0,0,0,24.0,0,26.00,0.86,22.35,16.0000,22.3496
Water (bottle),11/13/2018,Beverage 4316,bottle,0.00,24.0,0,0,0,24.0,0,46.00,0.28,12.84,-22.0000,12.8432
Box - Mini Jimmy 12 CT Sandwich,11/13/2018,Catering 4320,each,23.00,0.0,0,0,0,0.0,0,23.00,0.91,20.98,0.0000,20.9829
Box - Mini Jimmy 24 CT Sandwich,11/13/2018,Catering 4320,each,31.00,0.0,0,0,0,0.0,0,29.00,1.61,46.58,2.0000,46.5769
Box w/window - Jimmy 6 pk Cookie,11/13/2018,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.25,0.00,0.0000,0.0
Paper Bag - Mini Jimmy Sandwich,11/13/2018,Catering 4320,Case 500,1.00,0.0,0,0,0,0.0,0,1.00,16.10,16.10,0.0000,16.1
Pickle Container - clear plastic w/lid & label,11/13/2018,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.19,0.00,0.0000,0.0
Plastic Knives,11/13/2018,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,11/13/2018,Catering 4320,ea,160.00,0.0,0,0,0,0.0,0,152.00,0.31,47.30,8.0000,47.3024
"Tray Cater Cmbo 12"" w / dome lid",11/13/2018,Catering 4320,each,26.00,0.0,0,0,0,0.0,0,23.00,0.92,21.17,3.0000,21.1738
"Tray Cater Cmbo 16"" w / dome lid",11/13/2018,Catering 4320,each,8.00,0.0,0,0,0,0.0,0,23.00,1.50,34.58,-15.0000,34.5828
Party Tray Bags,11/13/2018,Catering 4320,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
Wilcopy Paper Copy 20# 92BRT 8-1/2x11,11/13/2018,Office Supplies 5230,Case 5000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
French Bread 32 ct,11/20/2018,Bread 4311,ea,807.00,320.0,0,0,0,320.0,0,122.00,0.44,53.64,"1,005.0000",53.6434
Wheat Sub -  9 Grain Roll,11/20/2018,Bread 4311,ea,223.00,0.0,0,0,0,0.0,0,91.00,0.57,51.64,132.0000,51.6425
Wheat,11/20/2018,Bread 4311,ea,43.00,16.0,0,0,0,16.0,0,24.00,1.45,34.69,35.0000,34.6944
Buttermilk (0.5 gal),11/20/2018,Food 4312,Quart,0.00,0.0,0,0,0,0.0,0,0.00,1.60,0.00,0.0000,0.0
Buttermilk (0.5 gal),11/20/2018,Food 4312,0.5 gal,0.00,0.0,0,0,0,0.0,0,0.00,4.29,0.00,0.0000,0.0
Equal Sugar Substitute,11/20/2018,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Kickin Ranch Dressing Mix,11/20/2018,Food 4312,Container 3.2oz,3.00,0.0,0,0,0,0.0,0,2.00,1.42,2.83,1.0000,2.8312
Pepper Jalapeno Slices,11/20/2018,Food 4312,gal,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Ranch portioned  ,11/20/2018,Food 4312,Cup,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Ranch prepped ,11/20/2018,Food 4312,gal,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
SPICE GARLIC SALT W/PARSLEY  ,11/20/2018,Food 4312,ea,1.20,0.0,0,0,0,0.0,0,1.20,8.35,10.02,0.0000,10.02
Avo Fresco,11/20/2018,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,11/20/2018,Food 4312,lb,46.25,0.0,0,0,0,0.0,0,20.00,3.12,62.42,26.2500,62.42
Salami,11/20/2018,Food 4312,lb,37.00,0.0,0,0,0,0.0,0,0.00,2.92,0.00,37.0000,0.0
Ham,11/20/2018,Food 4312,lb,96.25,44.1,0,0,0,44.1,0,25.50,1.91,48.68,114.8500,48.6795
Turkey,11/20/2018,Food 4312,lb,166.25,41.5,0,0,0,41.5,0,69.50,2.86,198.99,138.2500,198.9855
Beef,11/20/2018,Food 4312,lb,100.00,0.0,0,0,0,0.0,0,47.50,3.99,189.48,52.5000,189.4775
BACON - SLI APPLWD SMKD CKD,11/20/2018,Food 4312,ea,956.00,0.0,0,0,0,0.0,0,170.00,0.21,35.53,786.0000,35.53
Cheese,11/20/2018,Food 4312,lb,167.25,34.86,0,0,0,34.86,0,96.00,2.19,210.43,106.1100,210.43199999999996
Mayonnaise,11/20/2018,Food 4312,gal mayo,54.00,4.0,0,0,0,4.0,0,44.00,8.16,359.04,14.0000,359.03560000000004
Oil,11/20/2018,Food 4312,gal oil,14.00,0.0,0,0,0,0.0,0,13.00,9.03,117.44,1.0000,117.43940000000002
Vinegar,11/20/2018,Food 4312,gal vinegar,10.00,0.0,0,0,0,0.0,0,6.00,3.89,23.31,4.0000,23.3106
Avocado,11/20/2018,Food 4312,avo can,9.00,12.0,0,0,0,12.0,0,8.00,3.66,29.25,13.0000,29.2536
Peppers Cherry,11/20/2018,Food 4312,Gal Peppers,29.00,0.0,0,0,0,0.0,0,26.00,7.01,182.32,3.0000,182.3224
Mustard Dijon,11/20/2018,Food 4312,jar dijon,6.00,0.0,0,0,0,0.0,0,5.00,5.24,26.21,1.0000,26.208
MUSTARD WHL GRAIN ,11/20/2018,Food 4312,32 oz jar,4.00,0.0,0,0,0,0.0,0,3.00,5.84,17.52,1.0000,17.5152
Soy Sauce,11/20/2018,Food 4312,gal soy,0.20,0.0,0,0,0,0.0,0,0.10,10.58,1.06,0.1000,1.058
Tuna Chunk - pouch,11/20/2018,Food 4312,Pouch tuna (48oz),9.00,0.0,0,0,0,0.0,0,5.00,8.49,42.45,4.0000,42.45
Pan Spray,11/20/2018,Food 4312,ea,6.50,0.0,0,0,0,0.0,0,6.00,2.78,16.69,0.5000,16.6878
Oregano,11/20/2018,Food 4312,cont oregano,1.50,0.0,0,0,0,0.0,0,1.20,23.54,28.25,0.3000,28.2526
Basil,11/20/2018,Food 4312,cont basil,1.50,0.0,0,0,0,0.0,0,1.20,5.68,6.82,0.3000,6.8188
Sugar,11/20/2018,Food 4312,lb,27.50,0.0,0,0,0,0.0,0,13.00,0.64,8.38,14.5000,8.3772
Mayo Packets,11/20/2018,Food 4312,Box 204,1.00,1.0,0,0,0,1.0,0,0.75,17.79,13.34,1.2500,13.3425
Mustard Packets,11/20/2018,Food 4312,Box 500,1.00,1.0,0,0,0,1.0,0,1.00,5.88,5.88,1.0000,5.88
Sweet n Low Packets,11/20/2018,Food 4312,Case  3000,0.00,0.0,0,0,0,0.0,0,0.00,18.45,0.00,0.0000,0.0
Pickles,11/20/2018,Sides 4313,ea,159.00,0.0,0,0,0,0.0,0,53.00,0.35,18.42,106.0000,18.4175
Chip JJ Reg ,11/20/2018,Sides 4313,ea,291.00,120.0,0,0,0,120.0,0,241.00,0.35,83.27,170.0000,83.2655
Chip JJ BBQ ,11/20/2018,Sides 4313,ea,213.00,120.0,0,0,0,120.0,0,122.00,0.35,42.15,211.0000,42.151
Chip JJ Jalapeno ,11/20/2018,Sides 4313,ea,267.00,120.0,0,0,0,120.0,0,179.00,0.35,61.84,208.0000,61.8445
Chip JJ S&V ,11/20/2018,Sides 4313,ea,286.00,120.0,0,0,0,120.0,0,207.00,0.35,71.52,199.0000,71.5185
Chip JJ Skinny ,11/20/2018,Sides 4313,ea,135.00,0.0,0,0,0,0.0,0,40.00,0.41,16.26,95.0000,16.26
Cookie Oatmeal Raisin,11/20/2018,Sides 4313,ea,120.00,0.0,0,0,0,0.0,0,30.00,0.46,13.90,90.0000,13.902
Cookie JJ Triple Choc Chip,11/20/2018,Sides 4313,ea,192.00,56.0,0,0,0,56.0,0,45.00,0.56,25.36,203.0000,25.362
CUP PLAS PRTN CLR 2 OZ  ,11/20/2018,Paper 4314,250 CT,0.00,0.0,0,0,0,0.0,0,0.00,6.93,0.00,0.0000,0.0
LID PLAS MED PRTN 2 OZ,11/20/2018,Paper 4314,125 CT,0.00,0.0,0,0,0,0.0,0,0.00,0.83,0.00,0.0000,0.0
Sysco Cup Foam Tall 12 oz,11/20/2018,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Wilcopy Paper Copy 20# 92BRT 8-1/2x11,11/20/2018,Paper 4314,$,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,11/20/2018,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS PRTN (Translucent 2 Oz),11/20/2018,Paper 4314,200 CT,7.00,0.0,0,0,0,0.0,0,6.00,1.88,11.28,1.0000,11.279999999999998
CUP PLAS TRANS 12 OZ - Paper Cat,11/20/2018,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 12 OZ,11/20/2018,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins (Case 12),11/20/2018,Paper 4314,Pack 567,8.50,0.0,0,0,0,0.0,0,1.00,3.05,3.05,7.5000,3.05
Napkins - Case 24 / Pack 284,11/20/2018,Paper 4314,Pack 284,0.00,0.0,0,0,0,0.0,0,0.00,1.43,0.00,0.0000,0.0
LID PLAS CLR F/1.5-2.5 OZ PRTN,11/20/2018,Paper 4314,100 CT,16.00,0.0,0,0,0,0.0,0,14.00,0.85,11.83,2.0000,11.83
Cup 22oz JJ,11/20/2018,Paper 4314,ea,870.00,0.0,0,0,0,0.0,0,"1,408.00",0.04,51.53,-538.0000,51.5328
Lid 22oz JJ,11/20/2018,Paper 4314,ea,882.00,0.0,0,0,0,0.0,0,530.00,0.01,5.72,352.0000,5.724
Cup 30oz JJ,11/20/2018,Paper 4314,ea,650.00,0.0,0,0,0,0.0,0,483.00,0.06,30.24,167.0000,30.2358
Lid 30oz JJ,11/20/2018,Paper 4314,ea,682.00,0.0,0,0,0,0.0,0,522.00,0.00,0.42,160.0000,0.4176
Bags 8# JJ,11/20/2018,Paper 4314,Box 1000,0.20,1.0,0,0,0,1.0,0,0.60,29.90,17.94,0.6000,17.94
Wrap Sandwich,11/20/2018,Paper 4314,Box 1000,2.50,0.0,0,0,0,0.0,0,0.10,19.38,1.94,2.4000,1.9377
8X10 Port Pap. (WRAP PAPER DRY WAX),11/20/2018,Paper 4314,Box 500,8.00,12.0,0,0,0,12.0,0,13.00,2.64,34.36,7.0000,34.3629
Straws,11/20/2018,Paper 4314,Box 300,0.00,0.0,0,0,0,0.0,0,0.00,1.64,0.00,0.0000,0.0
Straws_new (Box 300),11/20/2018,Paper 4314,Box 300,17.00,0.0,0,0,0,0.0,0,15.00,1.46,21.95,2.0000,21.9495
Pan Liners,11/20/2018,Paper 4314,Box 1000,1.00,0.0,0,0,0,0.0,0,0.90,30.80,27.72,0.1000,27.72
Mylar (Film PVC roll),11/20/2018,Paper 4314,roll 5280,0.75,0.0,0,0,0,0.0,0,0.75,52.07,39.05,0.0000,39.0542
Cucumber,11/20/2018,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,11/20/2018,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,11/20/2018,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,11/20/2018,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,11/20/2018,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,11/20/2018,Produce 4315,Head Let,31.00,168.0,0,0,0,168.0,0,56.00,1.20,67.32,143.0000,67.3176
Tomatoes,11/20/2018,Produce 4315,lb,59.00,175.0,0,0,0,175.0,0,72.00,1.39,99.89,162.0000,99.8856
Onions (Yellow Jumbo),11/20/2018,Produce 4315,lb,33.00,50.0,0,0,0,50.0,0,40.00,0.30,12.03,43.0000,12.028
Sprouts,11/20/2018,Produce 4315,lb,0.75,2.0,0,0,0,2.0,0,0.75,5.98,4.48,2.0000,4.4813
Celery,11/20/2018,Produce 4315,stalk,5.50,6.0,0,0,0,6.0,0,6.00,1.09,6.56,5.5000,6.558
Cucumbers,11/20/2018,Produce 4315,ea,7.00,25.0,0,0,0,25.0,0,7.00,0.44,3.08,25.0000,3.08
Syrup Coke,11/20/2018,Beverage 4316,gal,6.00,0.0,0,0,0,0.0,0,5.00,15.37,76.85,1.0000,76.85
Syrup Diet Coke,11/20/2018,Beverage 4316,gal,5.00,0.0,0,0,0,0.0,0,2.75,15.37,42.27,2.2500,42.2675
Syrup Sprite,11/20/2018,Beverage 4316,gal,6.00,0.0,0,0,0,0.0,0,5.75,15.37,88.38,0.2500,88.3775
Syrup Lemonade Light,11/20/2018,Beverage 4316,gal,2.00,5.0,0,0,0,5.0,0,3.50,12.35,43.23,3.5000,43.2292
Syrup Mello Yellow,11/20/2018,Beverage 4316,gal,1.00,2.5,0,0,0,2.5,0,4.00,16.02,64.08,-0.5000,64.08
Syrup Dr. Pepper,11/20/2018,Beverage 4316,gal,3.00,0.0,0,0,0,0.0,0,2.00,15.07,30.14,1.0000,30.14
Syrup Diet Dr Pepper,11/20/2018,Beverage 4316,gal,0.00,0.0,0,0,0,0.0,0,0.00,13.97,0.00,0.0000,0.0
Syrup Cherry Coke,11/20/2018,Beverage 4316,gal,7.50,0.0,0,0,0,0.0,0,6.50,12.24,79.56,1.0000,79.5607
Syrup Powerade,11/20/2018,Beverage 4316,gal,0.50,0.0,0,0,0,0.0,0,1.50,16.01,24.02,-1.0000,24.0222
Tea Bag Brew Lipton,11/20/2018,Beverage 4316,ea,26.00,0.0,0,0,0,0.0,0,10.00,0.86,8.60,16.0000,8.596
